"","text","id_str","lang","created_at","listed_count","location","user_id_str","description","followers_count","friends_count","screen_name","full_name","place_name","place_lat","place_lon","lat","lon"
"2555","Hillary Clinton could transform early education in the United States - Business Insider: Business InsiderHill... https://t.co/9dp7gYOvAc","7.82363e+17","en","Sat Oct 01 23:35:42 +0000 2016",17,"San Diego, CA","24744855","Follow this account for geo-targeted IT - Database Systems job tweets in San Diego, CA. Need help? Tweet us at @CareerArc!",235,190,"tmj_san_itdb","San Diego, CA","San Diego",32.810012,-117.104989,32.7269669,-117.1647094
"2556","#Debate #Rigged #DNCLeak #SNOB #HillaryHasBrainDamage #HillaryHealth  Hillary is a lizard person! https://t.co/6SoXS32CqO","7.82363e+17","en","Sat Oct 01 23:35:42 +0000 2016",42,"Los Angeles, CA","47020283","Follow this account for geo-targeted Cosmetology/Hairstylist job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",274,225,"tmj_lax_cosmo","Los Angeles, CA","Los Angeles",34.0207895,-118.4119065,34.153313,-118.447565
"2557","""I need Taco Bell in and around my mouth"" -Nick Bratvold #Same","7.82363e+17","en","Sat Oct 01 23:35:42 +0000 2016",171,NA,"1702914241","The Scoular Company manages commodity supply-chain risk for customers in growing segments of food, feed and renewable fuel markets.",153,96,"scoularcareers","Minneapolis, MN","Minneapolis",44.9706105,-93.2620465,44.977753,-93.2650108
"2558","Part of me kind of regrets getting a long dress for hoco but whateva ","7.82363e+17","en","Sat Oct 01 23:35:42 +0000 2016",154,NA,"7.04458e+17","With a #nurturing #atmosphere for our #residents, we have established a deeply rewarding #working environment for our #people. Follow us to learn more!",86,106,"Holiday_Careers","Chelmsford, MA","Chelmsford",42.6018055,-71.3560855,42.6004425,-71.3468091
"2559","RT @: The scene here at Trump's rally in Manheim, PA roughly an hour before it starts. https://t.co/ShrH1c5Juq","7.82363e+17","en","Sat Oct 01 23:35:42 +0000 2016",32,"San Francisco, CA","22424334","Follow this account for geo-targeted IT-QA job tweets in San Francisco, CA. Need help? Tweet us at @CareerArc!",277,220,"tmj_sfo_itqa","San Francisco, CA","San Francisco",37.7706565,-122.4359785,37.7749295,-122.4194155
"2560","@ @ Y'all are officially my adoptive parents","7.82363e+17","en","Sat Oct 01 23:35:42 +0000 2016",9,"Michigan","31505208","I'm a lump of coal that did well under pressure.  Nurse, Wife, Mom of four fantastic kids...the list goes on and on!    IG: Countrymama48182",234,275,"hdenkrn","Toledo, OH","Toledo",41.6565905,-83.574671,41.6680556,-83.6722222
"2561","RT @: If you are gay why would you vote for #Hillary who wants to bring in thousands of refugees who believe gays should be exe","7.82363e+17","en","Sat Oct 01 23:35:43 +0000 2016",24,"Los Angeles, CA","157787107","Stock Trader, Bodybuilder, Real Estate Investor, Lifestyle Entrepreneur.",716,168,"omarhoffy","Los Angeles, CA","Los Angeles",34.0207895,-118.4119065,33.995332,-118.475147
"2562","RT @: Me if Donald trump wins the election  https://t.co/fkcivxFE1r","7.82363e+17","en","Sat Oct 01 23:35:44 +0000 2016",7,"Durham, NC","124260624","PCS (Poop Configuration Specialist)",108,126,"ThyNameIsMud","Raleigh, NC","Raleigh",35.8439815,-78.657837,35.79048596,-78.62348391
"2563","@ @ They don't even trust Hillary to win by herself! They know she would lose!","7.82363e+17","en","Sat Oct 01 23:35:44 +0000 2016",356,"New York I Chicago","309100557","Grind is a members-only coworking space and community with locations in NYC and Chicago. Come join the #FutureOfWork.",4723,1102,"grindspaces","Manhattan, NY","Manhattan",40.780709,-73.9685415,40.714,-74.01331
"2564","RT @: Love trumps hate. Register and vote. https://t.co/Np2rUWUimM","7.82363e+17","en","Sat Oct 01 23:35:45 +0000 2016",8,"Oak Harbor, WA","1415707249",NA,162,513,"RyanS1973","Oregon, USA","Oregon",44.1454365,-120.5834015,44.0464,-123.021
"2565","RT @: HRC supports NAFTA, which has COST USA 1/3 of its MANUFACTURING JOBS. Specifically, 5 MILLION JOBS! TRUMP will brin ","7.82363e+17","en","Sat Oct 01 23:35:45 +0000 2016",56,"Salem, Massachusetts","14254501","Social Media Professional, Blogger extraordinaire, magical computer wizardry. Check out my blog https://crazyasacoolfox.blogspot.com",948,1887,"Crazyasacoolfox","Salem, MA","Salem",42.515052,-70.9075225,42.521111,-70.895833
"2566","@ @ you literally have a death wish","7.82363e+17","en","Sat Oct 01 23:35:45 +0000 2016",83,"Las Vegas, NV","3089847157","Nevada's only Triple Forbes Five-Star luxury destination located on the world-famous #LasVegas Strip. Apply here to open #jobs.",173,134,"MO_LVJobs","Paradise, NV","Paradise",36.0609645,-115.135165,36.1061524,-115.1744604
"2567","Sheeeesh why he being so difficult for https://t.co/lULyNO7pOc","7.82363e+17","en","Sat Oct 01 23:35:45 +0000 2016",18,"Asheville, NC","2966335234","ECU grad, musician, producer, poet, and all time second guesser.",179,364,"mikeghanistan","Asheville, NC","Asheville",35.5390725,-82.5670075,35.57512,-82.56579
"2568","@ is it only on the desktop version because I usually watch on the iPod","7.82363e+17","en","Sat Oct 01 23:35:45 +0000 2016",240,"United States","2805763571","#Amtrak proudly hires U.S. Veterans. Follow us learn more about #AmtrakJobs for military professionals. #amtrakVets",961,1360,"AmtrakVets","Chicago, IL","Chicago",41.8335845,-87.732013,41.8074687,-87.7074089
"2569","RT @: Hillary Clinton belongs in the White House. Donald Trump belongs on my show.","7.82363e+17","en","Sat Oct 01 23:35:45 +0000 2016",3,"San Antonio,TX","33341138","Always procrastinating but at the last minute I prevail. instagram: matelski87",49,61,"Matelski","Corpus Christi, TX","Corpus Christi",27.737151,-97.432425,27.80730816,-97.39364665
"2570","RT @: I think other thing the deplorables dont get. Normal people get scared by them. Theyre driving many ppl away from Trump","7.82363e+17","en","Sat Oct 01 23:35:46 +0000 2016",20,NA,"117861332","Creativity. Food. Travel. Brains at work. Pets at work. My dog Mousse. And sometimes my 2 cents.",157,269,"rmpitboss","Raleigh, NC","Raleigh",35.8439815,-78.657837,35.85834008,-78.68202851
"2571","@ @ awwww so cute https://t.co/O07Q5LJ8zE","7.82363e+17","en","Sat Oct 01 23:35:47 +0000 2016",1,"ÜT: 13.774777,100.540622","153736998","ENJOY ALL DAY,, PLAY ALL NIGHT!",43,68,"FREAKYFAI","Manhattan, NY","Manhattan",40.780709,-73.9685415,40.71253755,-74.01295033
"2572","RT @: We've heard Donald's insults for years, and his policies reflect this disregardeven contemptfor women.","7.82363e+17","en","Sat Oct 01 23:35:47 +0000 2016",4,"USA ","3301671027","Designer by day Gamer by night",121,327,"itai_schadmi","Stamford, CT","Stamford",41.0983345,-73.554097,41.06315563,-73.53650388
"2573","#DonaldTrump Spread This Now! Hillary In Panic Mode Video of Bill Clinton Surfaces That Hands Trump Millions of https://t.co/rzn1K7YA2f","7.82363e+17","en","Sat Oct 01 23:35:47 +0000 2016",13,NA,"276354975",NA,188,534,"hmarroquinm","San Antonio, TX","San Antonio",29.417501,-98.5406515,29.561,-98.4283
"2574","I wish my parents had a baement. In other news, read the full fucking quote. https://t.co/QRFVTx46SC","7.82363e+17","en","Sat Oct 01 23:35:48 +0000 2016",15,"Los Angeles","361537707","... I'll find something to put here. Current fling @victoriousinc Former fling @facebook",279,147,"ErinKanaley","San Diego, CA","San Diego",32.810012,-117.104989,32.79782778,-117.2403139
"2575","RT @: To make clear: @ posted story on Trump/Cuba. Hackers attacked, took site down. Lots of IP addresses involved. M","7.82363e+17","en","Sat Oct 01 23:35:48 +0000 2016",5,"iPhone: 32.954178,-96.728432","44847646","What do you write in less than 160 chars? Wife, Mom, ER Nurse, Trauma Junkie, Baker, Lifetime member in School of Life...",101,383,"krista_rn","Austin, TX","Austin",30.3233455,-97.754724,30.26781495,-97.76724815
"2576","The saga continues...
#lukecage #netflix #Marvel https://t.co/mYCYjTUOP7","7.82363e+17","en","Sat Oct 01 23:35:49 +0000 2016",36,"Grand Rapids","15347237","Passionate for all things urban, architecture, historic preservation, mid century design, & sustainability.",812,787,"RachelRLee","Grand Rapids, MI","Grand Rapids",42.9564115,-85.6411415,42.9706383,-85.6769791
"2577","BUSTED: Lib Journalist Accuses Trump of Abuse, Destroyed When Own Video Surfaces https://t.co/RyonlO43ZI","7.82363e+17","en","Sat Oct 01 23:35:49 +0000 2016",7,"Tipton, IA","27543678","Iowa Alum #GoHawks, Christian, lover of good music, proud wife & mom. MHB 1990-2016, always in my heart.",272,323,"jenphel","Iowa, USA","Iowa",41.9382285,-93.389864,42.23531477,-90.7737532
"2578","RT @: LIVE STREAM Donald J. #Trump for President #MAGA rally in #Manheim #PA 7:00 PM ET In Progress 
10/1/16
https://t.co","7.82363e+17","en","Sat Oct 01 23:35:50 +0000 2016",21,"Phoenix, AZ","25757617","Follow this account for geo-targeted Pharm./Biotech job tweets in Phoenix, AZ. Need help? Tweet us at @CareerArc!",327,308,"tmj_phx_pharm","Phoenix, AZ","Phoenix",33.5528625,-112.1246765,33.4483771,-112.0740373
"2579","""Buchanan: Trump Is Right About Trade Predators  Americas Allies Are Cheating and Robbing Her Blind on Trade"" https://t.co/WtWf3G3uOd","7.82363e+17","en","Sat Oct 01 23:35:50 +0000 2016",56,"ÜT: 27.912423,-82.493731","82986270","DJ/producer FL,USA (Juicy Music,Stereo Productions,Black Hole Recs,Bedroom Muzik,Newlite) & Owner of PMNOCTEM Group 

Bookings/bio:Facebook Fan Page | PEDRO M",8088,775,"RealPedroM","Tampa, FL","Tampa",27.9965945,-82.442694,27.93877,-82.45481
"2580","RT @: Clinton describes Trump's latest Twitter ""meltdown"" as ""unhinged, even for him"" https://t.co/ChDEJUgoH1 https://t.co/reMWKspaGj","7.82363e+17","en","Sat Oct 01 23:35:50 +0000 2016",22,"Everywhere and Nowhere","147255890","http://twitch.tv/v9inetechguru",1531,409,"tcgv9ine","San Diego, CA","San Diego",32.810012,-117.104989,32.7068894,-117.1613945
"2581","@ @  You are most welcome and the most congratulatory tweeter I know! ","7.82363e+17","en","Sat Oct 01 23:35:51 +0000 2016",9,NA,"2859815367","Craft beer loving Steelers fan !!",425,454,"sdclong","Cambridge, OH","Cambridge",40.0270015,-81.589647,40.0134,-81.5935
"2582","RT @: Howard Stern confirms that Trump said he was ""for the Iraq war"" in 2002 https://t.co/mnyivtyUB1 https://t.co/UNcAurzs2S","7.82363e+17","en","Sat Oct 01 23:35:51 +0000 2016",33,"Los Angeles, CA","72168800","Follow this account for geo-targeted Product Management job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",119,80,"tmj_lax_prod","Arcadia, CA","Arcadia",34.133783,-118.03082,34.1397292,-118.0353449
"2583","RT @: When you have to vote for Hillary or Trump https://t.co/kOerMiLwWD","7.82363e+17","en","Sat Oct 01 23:35:50 +0000 2016",1,"Westminster,  MD","60654380","I love playing my guitar and making portraits.",20,113,"jtrayer","Westminster, MD","Westminster",39.577368,-76.9982975,39.57666667,-77
"2584","Crazy how many people quit Madden 17","7.82363e+17","en","Sat Oct 01 23:35:51 +0000 2016",94,"Los Angeles, CA","23215337","Follow this account for geo-targeted Finance job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",684,241,"tmj_lax_finance","Los Angeles, CA","Los Angeles",34.0207895,-118.4119065,34.0595647,-118.4177284
"2585","RT @: Now more than ever Hillary can empathize with female celebs who have had their private indecencies leaked by misogynis","7.82363e+17","en","Sat Oct 01 23:35:51 +0000 2016",469,"Northern California","718909165","Looking for a job in #healthcare? Join our team! Follow tweets for the latest job openings across Sutter Health. Get Sutter Health news at @SutterHealth.",449,22,"SutterJobs","Los Banos, CA","Los Banos",37.060965,-120.841443,37.0582786,-120.8499151
"2586","Michigan Mideast leaders for Trump send a nationwide message

The participation by a delegation of Mideast... https://t.co/GKimNfeIFk","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",6,"Albuqwerky, NM","1134501824","lover of living breathing fur",264,1013,"doodlesdurango","New Mexico, USA","New Mexico",34.166235,-106.026119,35.23869444,-107.6085278
"2587","@ @ @ And the Donald will fix this w/ Medicare-4-all? A public option? Oh, right, HE HAS NO PLAN.","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",59,"Montana","59967634","Follow this account for geo-targeted Retail job tweets in Montana Non-Metro. Need help? Tweet us at @CareerArc!",358,299,"tmj_mt_retail","Billings, MT","Billings",45.7974455,-108.562922,45.7832856,-108.5006904
"2588","@ @ i have never loved a video more than i do rn","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",44,"Arizona","181017164","Follow this account for geo-targeted Education/Teaching job tweets in Arizona Non-Metro. Need help? Tweet us at @CareerArc!",291,231,"tmj_AZ_EDU","Prescott Valley, AZ","Prescott Valley",34.617647,-112.321276,34.6062718,-112.3099336
"2589","#factoruncesored after party https://t.co/0djwGnSnFj","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",70,"Phoenix, AZ","21835695","Follow this account for geo-targeted Education/Teaching job tweets in Phoenix, AZ. Need help? Tweet us at @CareerArc!",423,252,"tmj_phx_edu","Phoenix, AZ","Phoenix",33.5528625,-112.1246765,33.5080943,-112.0863874
"2590","not only is he handsome, but he's also a poet @ https://t.co/A0j0bCjDsr","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",3,"Aubrey, TX","271944701","Network Systems Tech, I am a follower of Christ",77,107,"aalvare51","Little Elm, TX","Little Elm",33.170366,-96.9328395,33.1553,-96.9448
"2591","I'm going out on a total non-limb here, and predicting that Hannity's time w/Fox is limited.  So he must be hoping https://t.co/BEHJvxUICe","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",0,"Southern Indiana","169570065","Keaton and Malakai are the loves of my life <U+2764><U+FE0F>",588,120,"linds_watkins","Hanover, IN","Hanover",38.721718,-85.4659205,38.71421284,-85.46118736
"2592","Hillarys minion shouldn't worry, she's gat a job with her forever, ha ha https://t.co/XobUAbMzhZ","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",2,"Hilton, NY USA","32697568","AMERICA",172,350,"AndrewFowler","Parma Center, NY","Parma Center",43.2473415,-77.787093,43.25312948,-77.78931052
"2593","The Many Conspiracy Theories Peddled By Donald Trump https://t.co/daW2fqicGx","7.82363e+17","en","Sat Oct 01 23:35:52 +0000 2016",43,"Las Vegas, NV","23502611","Follow this account for geo-targeted Transportation job tweets in Las Vegas, NV. Need help? Tweet us at @CareerArc!",334,291,"tmj_las_transp","Las Vegas, NV","Las Vegas",36.232915,-115.223125,36.1697096,-115.1236952
"2594","RT @: Oh the irony https://t.co/tdMDu6NNU0","7.82363e+17","en","Sat Oct 01 23:35:53 +0000 2016",13,"PeeWell, MI","43537220","Once in a while witty crap. But mostly just crap.",168,250,"briflight","Indianapolis, IN","Indianapolis",39.7795625,-86.1429225,39.7661,-86.1559
"2595","RT @: More #MSMLies-CBS says #Trump on tirade but #HRC always strikes 1st-CBS cannot make case-Trash-Cancel it ","7.82363e+17","en","Sat Oct 01 23:35:53 +0000 2016",147,"California","22533900","Follow this account for geo-targeted Healthcare-Nursing job tweets in California Non-Metro. Need help? Tweet us at @CareerArc!",558,307,"tmj_CA_NURSING","Ukiah, CA","Ukiah",39.145408,-123.2099555,39.1531894,-123.2030161
"2596","Fillin my yeti up wit dat hen dawg tonight ","7.82363e+17","en","Sat Oct 01 23:35:54 +0000 2016",5,"New York, NY","111168401","News Producer and rabid Philly sports fan",107,194,"BryceisRight85","Chicago, IL","Chicago",41.8335845,-87.732013,41.8873391,-87.62800981
"2597","Time to Nair my whole body ","7.82363e+17","en","Sat Oct 01 23:35:54 +0000 2016",0,NA,"1725776202","believe in all things natural and pure",540,398,"bpfaulconer","Kentucky, USA","Kentucky",37.822244,-85.7682405,38.2072631,-84.4776442
"2598","@ Hillary shouldn't have a surrogate who cavorts with Mexican drug lords as US kids are dying in the streets from heroin.","7.82363e+17","en","Sat Oct 01 23:35:54 +0000 2016",61,"Toronto","260374846","fashion obsessed, constantly traveling animal lover! tweets in this space are all mine.",819,329,"Emily_Scarlett_","Toronto, Ontario","Toronto",43.629311,-79.2725695,43.65333333,-79.38388889
"2599","RT @: See #BasementDwellers &amp; #BasketOfDeplorables uniting against Hillary! 
Great movement! https://t.co/iBonR4Unhp","7.82363e+17","en","Sat Oct 01 23:35:54 +0000 2016",359,"Everywhere","400956631","CEO of Black Dog Venture Partners and other media ventures. PR, Digital Marketing and Business Development, Angel/VC consulting.",87391,33211,"BlackDogCEO","Scottsdale, AZ","Scottsdale",33.63934,-111.8583985,33.46268,-111.92405
"2600","RT @: As I predicted after the first debate, looks like @ is going to try and chicken out of the second an ","7.82363e+17","en","Sat Oct 01 23:35:55 +0000 2016",4,"santiago de chile","193784420","artista visual, animador cultural, joker, momo boy, monkey king, ewayu.",413,94,"ArturoDuclos","Toronto, Ontario","Toronto",43.629311,-79.2725695,43.7166,-79.3407
"2601","@ I'm fine lol I'm just a little confused who you are ? ","7.82363e+17","en","Sat Oct 01 23:35:56 +0000 2016",4,"Youngstown, OH","287474256","Disney enthusiast. YSU majorette. Orientation Leader. WCBA Marketing c/o 2019 GO GUINS",663,507,"jennaparkany","Youngstown, OH","Youngstown",41.105271,-80.6395405,41.1095,-80.6493
"2602","RT @: Trump Campaign Releases First General Election Ad Featuring Ivanka Trump - ABC News - https://t.co/x7ctJpz07j via @","7.82363e+17","en","Sat Oct 01 23:35:55 +0000 2016",58,"Greater Los Angeles Area","51335929","SoCal Blogger/SEO Dude. Events, Food, Beer, Music, Local Businesses, & more. I don't charge for links, but I still require compensation. Tweet me to negotiate.",1006,500,"OnePunkArmy","Ontario, CA","Ontario",34.0451585,-117.603783,34.0612,-117.641
